"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"VirtEcom1.2.nlogox"
"Experiment A_OperatingCost"
"09/06/2026 23:54:45:530 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","operating-cost","[step]","count sellers","exited-sellers","survival-rate","mean-cash","mean-debt","mean-buyer-budget","count offers","link-loss","mean-complexity"
"3","10","61","20","0","1","576","0","49.75","46","0","4.7"
"2","5","59","20","0","1","763.875","0","34.05","32","0","4.5"
"4","20","62","20","0","1","219.5","350","53.35","33","0","4.4"
"1","0","42","20","0","1","1075.375","0","48.25","35","0","4.25"
"5","30","64","20","0","1","61.125","875","38.85","27","0","4.4"
"3","10","62","20","0","1","566","0","49.75","46","0","4.7"
"6","40","64","20","0","1","78.75","1575","38.1","19","0","4.45"
"7","50","57","20","0","1","-77","1650","43.7","56","0","5"
"2","5","60","20","0","1","758.875","0","34.05","32","0","4.5"
"4","20","63","20","0","1","199.5","350","53.35","37","0","4.5"
"3","10","63","20","0","1","556","0","49.75","46","0","4.7"
"1","0","43","20","0","1","1075.375","0","48.25","35","0","4.25"
"6","40","65","20","0","1","188.75","1725","38.1","19","0","4.45"
"5","30","65","20","0","1","31.125","875","38.85","27","0","4.4"
"7","50","58","20","0","1","-52","1725","43.7","56","0","5"
"2","5","61","20","0","1","753.875","0","34.05","32","0","4.5"
"3","10","64","20","0","1","546","0","49.75","46","0","4.7"
"4","20","64","20","0","1","179.5","350","53.35","37","0","4.55"
"7","50","59","20","0","1","-102","1725","43.7","56","0","5"
"1","0","44","20","0","1","1075.375","0","48.25","35","0","4.25"
"5","30","66","20","0","1","1.125","875","38.85","27","0","4.4"
"6","40","66","20","0","1","148.75","1725","38.1","19","0","4.45"
"2","5","62","20","0","1","748.875","0","34.05","32","0","4.5"
"3","10","65","20","0","1","536","0","49.75","46","0","4.7"
"4","20","65","20","0","1","159.5","350","53.35","37","0","4.6"
"7","50","60","20","0","1","-127","1750","43.7","56","0","5"
"1","0","45","20","0","1","1075.375","0","48.25","35","0","4.25"
"6","40","67","20","0","1","108.75","1725","38.1","19","0","4.45"
"3","10","66","20","0","1","526","0","49.75","46","0","4.75"
"5","30","67","20","0","1","121.125","1025","38.85","27","0","4.4"
"2","5","63","20","0","1","743.875","0","34.05","32","0","4.5"
"4","20","66","20","0","1","189.5","400","53.35","37","0","4.6"
"7","50","61","20","0","1","-52","1875","43.7","56","0","5"
"1","0","46","20","0","1","1075.375","0","48.25","35","0","4.25"
"2","5","64","20","0","1","738.875","0","34.05","32","0","4.5"
"6","40","68","20","0","1","118.75","1775","38.1","19","0","4.45"
"5","30","68","20","0","1","141.125","1075","38.85","27","0","4.4"
"3","10","67","20","0","1","516","0","49.75","46","0","4.75"
"4","20","67","20","0","1","194.5","425","53.35","37","0","4.6"
"7","50","62","20","0","1","-2","1975","43.7","56","0","5"
"1","0","47","20","0","1","1075.375","0","48.25","35","0","4.3"
"5","30","69","20","0","1","111.125","1075","38.85","27","0","4.4"
"6","40","69","20","0","1","78.75","1775","38.1","19","0","4.45"
"7","50","63","20","0","1","23","2050","43.7","56","0","5"
"4","20","68","20","0","1","174.5","425","53.35","37","0","4.6"
"2","5","65","20","0","1","733.875","0","34.05","32","0","4.5"
"3","10","68","20","0","1","506","0","49.75","46","0","4.8"
"7","50","64","20","0","1","-2","2075","43.7","56","0","5"
"2","5","66","20","0","1","728.875","0","34.05","32","0","4.5"
"3","10","69","20","0","1","496","0","49.75","46","0","4.8"
"6","40","70","20","0","1","38.75","1775","38.1","19","0","4.45"
"5","30","70","20","0","1","81.125","1075","38.85","27","0","4.4"
"4","20","69","20","0","1","154.5","425","53.35","37","0","4.6"
"1","0","48","20","0","1","1075.375","0","48.25","35","0","4.35"
"3","10","70","20","0","1","486","0","49.75","46","0","4.8"
"7","50","65","20","0","1","-27","2100","43.7","56","0","5.05"
"2","5","67","20","0","1","723.875","0","34.05","32","0","4.5"
"6","40","71","20","0","1","-1.25","1775","38.1","19","0","4.45"
"5","30","71","20","0","1","201.125","1225","38.85","30","0","4.45"
"4","20","70","20","0","1","134.5","425","53.35","37","0","4.6"
"1","0","49","20","0","1","1075.375","0","48.25","35","0","4.35"
"3","10","71","20","0","1","476","0","49.75","46","0","4.8"
"2","5","68","20","0","1","718.875","0","34.05","32","0","4.55"
"7","50","66","20","0","1","-27","2150","43.7","56","0","5.05"
"6","40","72","20","0","1","-16.25","1800","38.1","19","0","4.45"
"5","30","72","20","0","1","246.125","1300","38.85","30","0","4.45"
"4","20","71","20","0","1","114.5","425","53.35","37","0","4.6"
"1","0","50","20","0","1","1075.375","0","48.25","35","0","4.35"
"4","20","72","20","0","1","94.5","425","53.35","37","0","4.6"
"5","30","73","20","0","1","216.125","1300","38.85","30","0","4.45"
"7","50","67","20","0","1","-77","2150","43.7","57","0","5.1"
"2","5","69","20","0","1","713.875","0","34.05","32","0","4.55"
"3","10","72","20","0","1","466","0","49.75","46","0","4.8"
"6","40","73","20","0","1","-56.25","1800","38.1","19","0","4.5"
"1","0","51","20","0","1","1075.375","0","48.25","35","0","4.35"
"4","20","73","20","0","1","74.5","425","53.35","41","0","4.65"
"6","40","74","20","0","1","-96.25","1800","38.1","19","0","4.5"
"2","5","70","20","0","1","708.875","0","34.05","32","0","4.55"
"3","10","73","20","0","1","456","0","49.75","46","0","4.8"
"5","30","74","20","0","1","186.125","1300","38.85","30","0","4.5"
"7","50","68","20","0","1","-102","2175","43.7","57","0","5.1"
"1","0","52","20","0","1","1075.375","0","48.25","35","0","4.35"
"3","10","74","20","0","1","446","0","49.75","46","0","4.8"
"4","20","74","20","0","1","54.5","425","53.35","41","0","4.65"
"5","30","75","20","0","1","156.125","1300","38.85","33","0","4.55"
"2","5","71","20","0","1","703.875","0","34.05","35","0","4.6"
"7","50","69","20","0","1","-77","2250","43.7","57","0","5.1"
"6","40","75","20","0","1","-136.25","1800","38.1","19","0","4.55"
"3","10","75","20","0","1","436","0","49.75","46","0","4.8"
"1","0","53","20","0","1","1075.375","0","48.25","35","0","4.35"
"7","50","70","20","0","1","-127","2250","43.7","57","0","5.15"
"5","30","76","20","0","1","126.125","1300","38.85","33","0","4.55"
"4","20","75","20","0","1","34.5","425","53.35","41","0","4.65"
"2","5","72","20","0","1","698.875","0","34.05","35","0","4.6"
"6","40","76","20","0","1","-1.25","1975","38.1","19","0","4.55"
"3","10","76","20","0","1","426","0","49.75","46","0","4.85"
"4","20","76","20","0","1","214.5","625","53.35","41","0","4.65"
"5","30","77","20","0","1","96.125","1300","38.85","33","0","4.55"
"1","0","54","20","0","1","1075.375","0","48.25","35","0","4.35"
"7","50","71","15","5","0.75","80.66666666666667","2466.6666666666665","43.7","45","12","5.466666666666667"
"6","40","77","20","0","1","8.75","2025","38.1","19","0","4.55"
"3","10","77","20","0","1","416","0","49.75","46","0","4.85"
"2","5","73","20","0","1","693.875","0","34.05","35","0","4.65"
"4","20","77","20","0","1","244.5","675","53.35","41","0","4.65"
"5","30","78","20","0","1","66.125","1300","38.85","33","0","4.55"
"7","50","72","15","5","0.75","30.666666666666668","2466.6666666666665","43.7","45","12","5.466666666666667"
"1","0","55","20","0","1","1075.375","0","48.25","35","0","4.35"
"4","20","78","20","0","1","274.5","725","53.35","41","0","4.7"
"5","30","79","20","0","1","36.125","1300","38.85","33","0","4.55"
"2","5","74","20","0","1","688.875","0","34.05","35","0","4.65"
"3","10","78","20","0","1","406","0","49.75","46","0","4.85"
"7","50","73","15","5","0.75","-19.333333333333332","2466.6666666666665","43.7","45","12","5.466666666666667"
"6","40","78","20","0","1","43.75","2100","38.1","19","0","4.55"
"1","0","56","20","0","1","1075.375","0","48.25","35","0","4.4"
"4","20","79","20","0","1","254.5","725","53.35","41","0","4.75"
"3","10","79","20","0","1","396","0","49.75","46","0","4.85"
"7","50","74","15","5","0.75","-69.33333333333333","2466.6666666666665","43.7","45","12","5.466666666666667"
"6","40","79","20","0","1","53.75","2150","38.1","19","0","4.55"
"2","5","75","20","0","1","683.875","0","34.05","35","0","4.65"
"5","30","80","20","0","1","6.125","1300","38.85","33","0","4.6"
"3","10","80","20","0","1","386","0","49.75","46","0","4.9"
"4","20","80","20","0","1","234.5","725","53.35","41","0","4.75"
"1","0","57","20","0","1","1075.375","0","48.25","35","0","4.4"
"7","50","75","15","5","0.75","-52.666666666666664","2533.3333333333335","43.7","45","12","5.466666666666667"
"6","40","80","20","0","1","13.75","2150","38.1","19","0","4.55"
"2","5","76","20","0","1","678.875","0","34.05","35","0","4.65"
"5","30","81","20","0","1","1.125","1325","38.85","35","0","4.65"
"4","20","81","20","0","1","214.5","725","53.35","41","0","4.8"
"3","10","81","20","0","1","376","0","49.75","46","0","4.95"
"7","50","76","15","5","0.75","-102.66666666666667","2533.3333333333335","43.7","45","12","5.466666666666667"
"1","0","58","20","0","1","1075.375","0","48.25","35","0","4.4"
"6","40","81","20","0","1","-1.25","2175","38.1","19","0","4.6"
"5","30","82","20","0","1","-3.875","1350","38.85","38","0","4.7"
"2","5","77","20","0","1","673.875","0","34.05","35","0","4.65"
"3","10","82","20","0","1","366","0","49.75","46","0","4.95"
"7","50","77","14","6","0.7","-67.14285714285714","2607.1428571428573","43.7","45","12","5.642857142857143"
"4","20","82","20","0","1","194.5","725","53.35","41","0","4.8"
"1","0","59","20","0","1","1075.375","0","48.25","35","0","4.4"
"6","40","82","20","0","1","-16.25","2200","38.1","19","0","4.6"
"2","5","78","20","0","1","668.875","0","34.05","35","0","4.65"
"5","30","83","20","0","1","-33.875","1350","38.85","38","0","4.7"
"7","50","78","14","6","0.7","-117.14285714285714","2607.1428571428573","43.7","45","12","5.642857142857143"
"3","10","83","20","0","1","356","0","49.75","46","0","4.95"
"4","20","83","20","0","1","199.5","750","53.35","41","0","4.8"
"6","40","83","20","0","1","-56.25","2200","38.1","19","0","4.6"
"1","0","60","20","0","1","1075.375","0","48.25","35","0","4.4"
"2","5","79","20","0","1","663.875","0","34.05","35","0","4.65"
"7","50","79","14","6","0.7","-167.14285714285714","2607.1428571428573","43.7","47","12","5.714285714285714"
"5","30","84","20","0","1","86.125","1500","38.85","38","0","4.7"
"4","20","84","20","0","1","179.5","750","53.35","41","0","4.8"
"3","10","84","20","0","1","346","0","49.75","46","0","4.95"
"6","40","84","20","0","1","-71.25","2225","38.1","19","0","4.6"
"7","50","80","14","6","0.7","-181.42857142857142","2642.8571428571427","43.7","47","12","5.714285714285714"
"2","5","80","20","0","1","658.875","0","34.05","35","0","4.75"
"1","0","61","20","0","1","1075.375","0","48.25","35","0","4.4"
"4","20","85","20","0","1","184.5","775","53.35","41","0","4.8"
"5","30","85","20","0","1","106.125","1550","38.85","38","0","4.7"
"7","50","81","9","11","0.45","-168.88888888888889","2611.1111111111113","43.7","46","13","6.666666666666667"
"6","40","85","20","0","1","-111.25","2225","38.1","19","0","4.6"
"3","10","85","20","0","1","336","0","49.75","46","0","4.95"
"2","5","81","20","0","1","653.875","0","34.05","35","0","4.8"
"4","20","86","20","0","1","189.5","800","53.35","41","0","4.8"
"1","0","62","20","0","1","1075.375","0","48.25","35","0","4.4"
"3","10","86","20","0","1","326","0","49.75","46","0","4.95"
"6","40","86","20","0","1","-151.25","2225","38.1","19","0","4.6"
"5","30","86","20","0","1","126.125","1600","38.85","38","0","4.7"
"7","50","82","9","11","0.45","-218.88888888888889","2611.1111111111113","43.7","46","13","6.666666666666667"
"2","5","82","20","0","1","648.875","0","34.05","35","0","4.8"
"4","20","87","20","0","1","169.5","800","53.35","41","0","4.8"
"6","40","87","20","0","1","-191.25","2225","38.1","19","0","4.6"
"3","10","87","20","0","1","316","0","49.75","46","0","4.95"
"1","0","63","20","0","1","1075.375","0","48.25","35","0","4.4"
"7","50","83","9","11","0.45","-213.33333333333334","2666.6666666666665","43.7","46","13","6.666666666666667"
"5","30","87","20","0","1","171.125","1675","38.85","38","0","4.7"
"2","5","83","20","0","1","643.875","0","34.05","35","0","4.8"
"4","20","88","20","0","1","174.5","825","53.35","41","0","4.85"
"3","10","88","20","0","1","306","0","49.75","46","0","4.95"
"7","50","84","9","11","0.45","-263.3333333333333","2666.6666666666665","43.7","46","13","6.666666666666667"
"6","40","88","17","3","0.85","-33.23529411764706","2411.764705882353","38.1","19","0","4.764705882352941"
"1","0","64","20","0","1","1075.375","0","48.25","35","0","4.4"
"4","20","89","20","0","1","154.5","825","53.35","41","0","4.85"
"5","30","88","20","0","1","166.125","1700","38.85","38","0","4.7"
"2","5","84","20","0","1","638.875","0","34.05","35","0","4.8"
"3","10","89","20","0","1","296","0","49.75","46","0","5"
"7","50","85","8","12","0.4","-351.25","2625","43.7","40","19","6.5"
"5","30","89","20","0","1","186.125","1750","38.85","38","0","4.75"
"4","20","90","20","0","1","134.5","825","53.35","41","0","4.85"
"6","40","89","17","3","0.85","-73.23529411764706","2411.764705882353","38.1","19","0","4.764705882352941"
"7","50","86","8","12","0.4","-401.25","2625","43.7","40","19","6.5"
"1","0","65","20","0","1","1075.375","0","48.25","35","0","4.4"
"2","5","85","20","0","1","633.875","0","34.05","37","0","4.85"
"3","10","90","20","0","1","286","0","49.75","46","0","5.05"
"5","30","90","20","0","1","156.125","1750","38.85","38","0","4.75"
"4","20","91","20","0","1","114.5","825","53.35","41","0","4.85"
"7","50","87","7","13","0.35","-512.8571428571429","2571.4285714285716","43.7","33","26","6.428571428571429"
"6","40","90","16","4","0.8","-57.1875","2468.75","38.1","16","3","4.6875"
"1","0","66","20","0","1","1075.375","0","48.25","35","0","4.45"
"7","50","88","7","13","0.35","-562.8571428571429","2571.4285714285716","43.7","33","26","6.571428571428571"
"2","5","86","20","0","1","628.875","0","34.05","38","0","4.9"
"5","30","91","20","0","1","151.125","1775","38.85","39","0","4.85"
"4","20","92","20","0","1","119.5","850","53.35","41","0","4.85"
"3","10","91","20","0","1","276","0","49.75","46","0","5.05"
"6","40","91","16","4","0.8","-34.6875","2531.25","38.1","16","3","4.6875"
"7","50","89","7","13","0.35","-612.8571428571429","2571.4285714285716","43.7","33","26","6.571428571428571"
"5","30","92","20","0","1","121.125","1775","38.85","39","0","4.85"
"1","0","67","20","0","1","1075.375","0","48.25","38","0","4.5"
"2","5","87","20","0","1","623.875","0","34.05","41","0","5"
"6","40","92","16","4","0.8","-74.6875","2531.25","38.1","16","3","4.6875"
"3","10","92","20","0","1","266","0","49.75","46","0","5.05"
"4","20","93","20","0","1","149.5","900","53.35","41","0","4.85"
"7","50","90","7","13","0.35","-591.4285714285714","2642.8571428571427","43.7","33","26","6.571428571428571"
"5","30","93","20","0","1","91.125","1775","38.85","39","0","4.85"
"2","5","88","20","0","1","618.875","0","34.05","41","0","5.05"
"6","40","93","16","4","0.8","-83.4375","2562.5","38.1","16","3","4.6875"
"7","50","91","6","14","0.3","-573.3333333333334","2666.6666666666665","43.7","33","26","6.833333333333333"
"1","0","68","20","0","1","1075.375","0","48.25","38","0","4.5"
"2","5","89","20","0","1","613.875","0","34.05","41","0","5.05"
"4","20","94","20","0","1","129.5","900","53.35","41","0","4.85"
"5","30","94","20","0","1","86.125","1800","38.85","39","0","4.85"
"3","10","93","20","0","1","256","0","49.75","46","0","5.05"
"6","40","94","16","4","0.8","-123.4375","2562.5","38.1","16","3","4.6875"
"7","50","92","6","14","0.3","-623.3333333333334","2666.6666666666665","43.7","33","26","6.833333333333333"
"2","5","90","20","0","1","608.875","0","34.05","42","0","5.1"
"4","20","95","20","0","1","109.5","900","53.35","41","0","4.85"
"1","0","69","20","0","1","1075.375","0","48.25","38","0","4.5"
"6","40","95","16","4","0.8","-163.4375","2562.5","38.1","16","3","4.6875"
"3","10","94","20","0","1","246","0","49.75","46","0","5.05"
"5","30","95","20","0","1","56.125","1800","38.85","40","0","4.9"
"7","50","93","6","14","0.3","-590","2750","43.7","33","26","6.833333333333333"
"4","20","96","20","0","1","89.5","900","53.35","41","0","4.9"
"2","5","91","20","0","1","603.875","0","34.05","42","0","5.2"
"6","40","96","16","4","0.8","-203.4375","2562.5","38.1","16","3","4.6875"
"7","50","94","6","14","0.3","-640","2750","43.7","33","26","6.833333333333333"
"1","0","70","20","0","1","1075.375","0","48.25","38","0","4.5"
"5","30","96","20","0","1","51.125","1825","38.85","40","0","4.9"
"3","10","95","20","0","1","236","0","49.75","46","0","5.05"
"4","20","97","20","0","1","69.5","900","53.35","41","0","4.9"
"2","5","92","20","0","1","598.875","0","34.05","42","0","5.2"
"7","50","95","6","14","0.3","-606.6666666666666","2833.3333333333335","43.7","33","26","6.833333333333333"
"6","40","97","16","4","0.8","-212.1875","2593.75","38.1","16","3","4.6875"
"5","30","97","20","0","1","21.125","1825","38.85","40","0","4.9"
"1","0","71","20","0","1","1075.375","0","48.25","38","0","4.5"
"7","50","96","6","14","0.3","-656.6666666666666","2833.3333333333335","43.7","33","26","6.833333333333333"
"3","10","96","20","0","1","226","0","49.75","46","0","5.05"
"4","20","98","20","0","1","49.5","900","53.35","41","0","4.9"
"2","5","93","20","0","1","593.875","0","34.05","42","0","5.2"
"6","40","98","16","4","0.8","-252.1875","2593.75","38.1","16","3","4.6875"
"5","30","98","20","0","1","-8.875","1825","38.85","40","0","4.9"
"7","50","97","6","14","0.3","-706.6666666666666","2833.3333333333335","43.7","33","26","6.833333333333333"
"4","20","99","20","0","1","29.5","900","53.35","41","0","4.9"
"1","0","72","20","0","1","1075.375","0","48.25","38","0","4.5"
"3","10","97","20","0","1","216","0","49.75","46","0","5.05"
"6","40","99","16","4","0.8","-292.1875","2593.75","38.1","16","3","4.6875"
"7","50","98","6","14","0.3","-756.6666666666666","2833.3333333333335","43.7","33","26","6.833333333333333"
"2","5","94","20","0","1","588.875","0","34.05","42","0","5.2"
"5","30","99","20","0","1","-38.875","1825","38.85","40","0","4.9"
"4","20","100","20","0","1","9.5","900","53.35","41","0","4.9"
"7","50","99","6","14","0.3","-806.6666666666666","2833.3333333333335","43.7","33","26","6.833333333333333"
"6","40","100","15","5","0.75","-352.5","2600","38.1","11","8","4.466666666666667"
"3","10","98","20","0","1","206","0","49.75","46","0","5.1"
"2","5","95","20","0","1","583.875","0","34.05","42","0","5.2"
"5","30","100","20","0","1","-68.875","1825","38.85","40","0","4.9"
"1","0","73","20","0","1","1075.375","0","48.25","43","0","4.55"
"4","20","101","20","0","1","214.5","1125","53.35","41","0","4.9"
"7","50","100","6","14","0.3","-773.3333333333334","2916.6666666666665","43.7","33","26","6.833333333333333"
"6","40","101","12","8","0.6","-272.2916666666667","2708.3333333333335","38.1","11","8","4.5"
"2","5","96","20","0","1","578.875","0","34.05","42","0","5.2"
"5","30","101","20","0","1","101.125","2025","38.85","40","0","4.9"
"3","10","99","20","0","1","196","0","49.75","46","0","5.2"
"4","20","102","20","0","1","219.5","1150","53.35","41","0","4.9"
"1","0","74","20","0","1","1075.375","0","48.25","43","0","4.55"
"6","40","102","12","8","0.6","-270.625","2750","38.1","11","8","4.5"
"2","5","97","20","0","1","573.875","0","34.05","42","0","5.2"
"5","30","102","20","0","1","96.125","2050","38.85","40","0","4.9"
"7","50","101","6","14","0.3","-656.6666666666666","3083.3333333333335","43.7","33","26","6.833333333333333"
